id,status,age,activities num,language num,scholarship,secondary_education num,tertiary_education num,honour,major_of_tertiary_education,qualification_of_tertiary_education,study_mode_of_tertiary_education,university_of_tertiary_education,study time,working_exp num,working_exp total duration_months,
21173,rejected,22,2,2,2,1,2,Second Lower,International Business,Master,Full Time,Others,16,3,10,
21175,invited,23,4,4,1,1,1,First,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,5,42,
21181,invited,21,3,3,5,1,1,First,Others,Bachelor,Full Time,The Hong Kong Polytechnic University,45,4,15,
21183,rejected,27,0,2,0,0,1,First,Business Administration,Master,Full Time,Others,14,4,38,
21184,invited,21,2,2,0,1,1,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,3,12,
21185,invited,21,3,6,2,1,1,First,English,Bachelor,Full Time,The University of Hong Kong,48,4,7,
21187,invited,22,5,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,City University of Hong Kong,47,3,5,
21188,invited,23,2,3,0,1,1,Second Upper,Others,Bachelor,Full Time,National University of Singapore (NUS),45,3,13,
21190,rejected,22,2,4,0,1,1,Second Lower,International Business,Bachelor,Full Time,City University of Hong Kong,46,4,52,
21191,rejected,30,3,2,0,1,5,Second Lower,Economics,Master,Full Time,Others,41,7,55,
21193,rejected,26,4,3,0,0,2,Second Lower,Business Administration,Master,Full Time,Singapore Management University,13,3,8,
21195,invited,24,3,3,1,1,1,First,Accounting,Bachelor,Full Time,National University of Singapore (NUS),46,3,11,
21196,rejected,24,2,2,1,2,2,Second Lower,Others,Bachelor,Full Time,National University of Singapore (NUS),53,7,27,
21203,rejected,26,1,2,1,0,2,Second Upper,Others,Master,Full Time,National University of Singapore (NUS),12,3,9,
21204,invited,24,2,2,2,1,1,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,2,28,
21205,invited,23,2,3,1,1,2,Second Upper,Others,Diploma,Full Time,Others,35,3,12,
21209,invited,24,2,2,1,1,2,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,2,7,
21210,invited,25,3,2,1,1,2,Second Upper,Industrial Engineering,Bachelor,Full Time,National University of Singapore (NUS),57,7,95,
21214,rejected,22,5,2,0,1,1,Second Lower,Political Science,Bachelor,Full Time,National University of Singapore (NUS),45,2,8,
21217,Withdrawn,24,2,2,1,1,1,Second Upper,Finance,Bachelor,Full Time,National University of Singapore (NUS),45,2,11,
21218,invited,24,2,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,4,20,
21219,invited,21,2,3,1,1,1,Pass,Marketing,Bachelor,Full Time,Singapore Management University,48,4,10,
21224,rejected,26,2,2,1,1,2,Second Upper,Finance,Bachelor,Full Time,The Australian National University,58,3,17,
21226,invited,22,2,3,0,1,2,Second Upper,Mathematics,Bachelor,Full Time,Imperial College London,33,3,10,
21228,invited,23,0,3,0,2,2,First,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),58,4,28,
21229,invited,23,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,National University of Singapore (NUS),47,3,12,
21232,invited,24,0,3,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,44,4,16,
21237,invited,26,3,3,0,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,4,15,
21239,invited,25,0,2,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),52,5,20,
21243,invited,21,1,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Edinburgh,46,4,5,
21245,pending,21,4,2,1,1,1,First,Civil Engineering,Bachelor,Full Time,Others,48,1,4,
21248,rejected,24,3,4,2,1,3,Second Upper,Business Administration,Master,Full Time,Others,10,2,14,
21251,rejected,28,1,3,1,1,1,Third,Sociology,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),48,3,58,
21255,invited,23,2,2,0,1,1,Second Upper,Others,Bachelor,Full Time,National University of Singapore (NUS),47,2,39,
21257,invited,24,1,2,0,1,1,Second Upper,Accounting,Bachelor,Full Time,Singapore Management University,45,4,12,
21258,rejected,21,2,3,1,1,1,Second Upper,Others,Bachelor,Full Time,Others,21,4,28,
21259,invited,22,1,3,0,1,1,Second Upper,Others,Bachelor,Full Time,Lancaster University,33,4,10,
21265,rejected,26,3,5,1,1,2,Second Upper,Political Science,Bachelor,Full Time,UCL (University College London),35,1,51,
21268,invited,22,0,2,0,0,2,Second Lower,Others,Bachelor,Full Time,The University of Edinburgh,21,1,3,
21280,rejected,27,1,2,1,1,1,Second Upper,Others,Bachelor,Full Time,Others,47,2,73,
21285,invited,23,7,3,3,1,3,Second Lower,Public Relations,Associate Degree,Full Time,Others,21,4,48,
21288,invited,23,2,3,0,1,1,Second Upper,Management,Bachelor,Full Time,UCL (University College London),35,3,20,
21290,rejected,26,0,2,0,1,2,Pass,Business Administration,Master,Full Time,Others,26,2,35,
21291,rejected,23,1,2,0,1,1,Second Lower,Others,Bachelor,Full Time,National University of Singapore (NUS),57,2,10,
21295,rejected,22,2,3,1,1,1,Second Upper,Others,Bachelor,Full Time,The Chinese University of Hong Kong,51,3,13,
21301,rejected,23,3,2,1,1,1,Third,Business Administration,Bachelor,Full Time,Singapore Management University,53,3,12,
21302,invited,24,3,3,2,1,2,Pass,Others,Master,Full Time,Nanyang Technological University  Singapore (NTU),10,4,36,
21305,rejected,27,2,3,0,1,2,Second Upper,Management,Master,Full Time,Singapore Management University,12,3,18,
21311,rejected,21,0,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Others,45,6,73,
21323,invited,22,1,3,0,1,1,Second Upper,Business Analysis,Bachelor,Full Time,The Hong Kong University of Science and Technology,56,3,19,
21329,invited,23,0,3,1,0,2,First,Civil Engineering,Master,Full Time,The Hong Kong University of Science and Technology,9,2,7,
21335,invited,22,2,2,0,2,1,Second Upper,Others,Bachelor,Full Time,The University of Manchester,33,5,47,
21339,invited,24,2,4,1,1,2,First,Business Administration,Bachelor,Full Time,Singapore Management University,48,0,0,
21340,invited,25,3,2,0,1,1,Second Lower,Economics,Bachelor,Full Time,Singapore Management University,46,5,22,
21344,rejected,22,0,2,0,1,1,Second Lower,Computer Science,Bachelor,Full Time,Others,45,1,9,
21347,invited,22,1,3,0,0,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,1,4,
21348,pending,25,3,3,1,0,2,Second Upper,Others,Diploma,Full Time,Others,37,4,38,
21355,invited,22,3,3,0,2,1,First,Management,Bachelor,Full Time,The University of Warwick,34,4,8,
21357,rejected,22,1,3,3,1,1,First,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,10,
21360,rejected,24,2,4,0,0,3,Second Upper,Economics,Bachelor,Full Time,Others,33,2,63,
21363,rejected,23,2,4,0,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,3,26,
21364,invited,24,3,2,0,0,2,Second Upper,Management,Master,Full Time,UCL (University College London),17,5,18,
21368,invited,22,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,2,1,
21373,invited,23,4,3,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Cambridge,32,3,16,
21376,invited,25,0,2,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,2,10,
21379,rejected,22,4,2,1,1,1,Second Lower,Others,Bachelor,Full Time,Others,22,3,11,
21380,invited,22,1,4,1,1,2,Second Upper,Others,Bachelor,Full Time,University of Cambridge,32,2,5,
21381,invited,21,1,2,1,0,1,Second Upper,Political Science,Bachelor,Full Time,National University of Singapore (NUS),33,3,9,
21383,invited,24,1,2,1,1,2,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,48,1,48,
21386,invited,24,1,2,0,1,1,Second Upper,Others,Bachelor,Full Time,National University of Singapore (NUS),45,3,12,
21390,rejected,26,1,3,1,1,2,Second Upper,Psychology,Bachelor,Full Time,UCL (University College London),33,1,4,
21391,rejected,30,1,3,3,0,2,First,Others,PhD,Full Time,Others,54,8,85,
21404,rejected,21,2,5,2,0,2,Second Lower,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,2,12,
21408,rejected,22,2,3,6,1,1,Second Upper,Finance,Bachelor,Full Time,The Chinese University of Hong Kong,58,6,20,
21410,rejected,24,5,3,0,2,2,Pass,Laws,Master,Full Time,The Chinese University of Hong Kong,34,6,12,
21421,invited,23,0,3,0,1,1,Pass,Business Information Systems,Bachelor,Full Time,The University of Sydney,37,2,14,
21424,invited,23,2,2,0,0,1,First,International Business,Bachelor,Full Time,The University of Manchester,45,3,19,
21427,rejected,26,1,3,1,0,2,First,Others,Master,Full Time,National University of Singapore (NUS),16,3,22,
21429,invited,21,1,3,1,1,1,First,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,4,9,
21433,invited,22,2,4,0,2,1,First,Psychology,Bachelor,Full Time,The University of Hong Kong,45,3,8,
21437,invited,23,1,4,3,1,3,Second Upper,Management,Master,Full Time,Others,18,3,12,
21443,rejected,25,1,3,0,0,2,First,Others,Bachelor,Full Time,Others,45,1,2,
21444,rejected,23,3,3,0,2,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,UCL (University College London),33,5,13,
21445,rejected,28,1,5,2,0,2,Second Upper,Accounting,Bachelor,Full Time,Others,53,3,43,
21447,invited,21,2,3,0,1,1,Second Upper,Others,Bachelor,Full Time,University of York,34,2,5,
21450,rejected,28,0,3,1,1,1,Second Upper,Management,Bachelor,Full Time,The University of Manchester,1,0,0,
21454,invited,24,1,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,City University of Hong Kong,34,3,16,
21460,invited,24,2,3,0,1,2,Second Upper,Accounting,Bachelor,Full Time,Lancaster University,33,3,18,
21463,invited,23,1,2,0,1,1,First,Mathematics,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,4,30,
21464,invited,23,1,3,1,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,46,5,22,
21467,invited,21,4,3,0,1,1,First,Management,Bachelor,Full Time,London School of Economics and Political Science (LSE),34,7,16,
21468,invited,20,3,3,0,1,1,Second Lower,Management,Bachelor,Full Time,The University of Warwick,33,2,4,
21479,pending,24,1,2,1,2,3,Second Lower,Others,Bachelor,Full Time,Others,22,6,16,
21481,rejected,23,2,3,0,1,2,Second Lower,Economics,Bachelor,Full Time,University of Canterbury,40,3,25,
21496,invited,21,3,3,0,1,1,Second Upper,Laws,Bachelor,Full Time,The University of Hong Kong,44,4,0,
21497,rejected,21,0,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,Others,46,4,64,
21501,invited,25,0,2,1,0,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,45,2,8,
21504,invited,24,2,3,2,1,3,First,Management,Master,Full Time,Fudan University,9,3,14,
21506,invited,23,1,3,0,1,1,Second Upper,Business Information Systems,Bachelor,Full Time,City University of Hong Kong,53,3,27,
21509,rejected,34,0,3,0,0,1,Second Upper,Finance,Master,Distance Learning,Others,26,2,42,
21510,invited,22,4,3,1,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,57,6,25,
21513,rejected,25,3,2,0,1,2,Pass,Mechanical Engineering,Diploma,Full Time,Others,37,2,9,
21514,invited,23,1,4,0,1,2,Second Upper,Others,Master,Full Time,University of Birmingham,1,1,4,
21518,invited,21,1,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,The Hong Kong Polytechnic University,45,4,30,
21519,rejected,26,1,3,0,1,3,Second Lower,Industrial Engineering,Associate Degree,Full Time,Others,21,2,3,
21521,invited,23,1,2,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,2,5,
21522,rejected,22,1,4,0,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,48,0,0,
21525,invited,22,2,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,3,28,
21530,invited,22,1,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong University of Science and Technology,51,3,7,
21533,invited,22,2,3,0,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,46,2,10,
21538,invited,22,5,3,0,2,1,Second Upper,Others,Bachelor,Full Time,The University of Nottingham,34,4,6,
21546,invited,25,2,2,0,1,2,Second Upper,Civil Engineering,Bachelor,Full Time,The University of Nottingham,46,2,4,
21547,invited,22,7,4,0,1,1,First,Mathematics,Bachelor,Full Time,Imperial College London,32,6,9,
21553,invited,22,1,3,0,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,56,3,23,
21554,invited,22,1,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,60,3,13,
21555,invited,22,1,2,0,2,1,Second Upper,Others,Master,Full Time,The University of Edinburgh,44,7,6,
21569,rejected,22,0,3,0,1,2,Pass,Others,Master,Full Time,The Hong Kong University of Science and Technology,21,2,6,
21571,invited,22,5,3,0,1,2,Pass,Accounting,Master,Full Time,London School of Economics and Political Science (LSE),21,3,10,
21573,rejected,24,1,2,1,1,2,Second Upper,Electrical Engineering,Master,Full Time,Others,34,0,0,
21580,invited,24,2,3,2,1,1,First,Accounting,Bachelor,Full Time,The University of Hong Kong,34,5,34,
21582,rejected,21,2,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,45,3,9,
21584,invited,22,2,3,1,1,1,Second Upper,International Business,Bachelor,Full Time,The University of Edinburgh,44,3,5,
21585,pending,24,2,2,4,0,2,First,Accounting,Master,Full Time,University of Maryland  College Park,17,4,9,
21586,invited,24,1,2,0,1,2,First,Mathematics,Master,Full Time,UCL (University College London),12,2,7,
21588,rejected,23,1,3,0,1,2,First,Finance,Master,Full Time,The University of New South Wales (UNSW Australia),10,2,4,
21590,invited,23,2,3,0,1,1,First,Economics,Bachelor,Full Time,Boston University,44,3,8,
21599,rejected,21,0,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The University of New South Wales (UNSW Australia),50,0,0,
21600,invited,25,2,2,1,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,53,2,8,
21603,rejected,21,0,3,0,1,1,Second Lower,Business Information Systems,Bachelor,Full Time,The Hong Kong Polytechnic University,44,3,20,
21606,rejected,24,1,2,1,2,3,Second Lower,Others,Bachelor,Full Time,Others,23,6,16,
21612,invited,23,1,3,0,1,2,Second Upper,Human Resources Management,Master,Full Time,Others,14,1,2,
21613,invited,24,5,3,1,2,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,34,5,53,
21615,rejected,26,0,3,0,1,1,Second Lower,Marketing,Bachelor,Full Time,Others,10,1,46,
21616,invited,22,2,3,0,1,2,Second Lower,Economics,Bachelor,Full Time,The University of Hong Kong,46,3,5,
21620,invited,24,2,2,1,1,1,First,Others,Bachelor,Full Time,Durham University,33,5,34,
21622,invited,23,5,2,1,1,1,Second Upper,Laws,Bachelor,Full Time,University of Aberdeen,57,3,19,
21624,rejected,22,1,3,2,1,1,First,English,Bachelor,Full Time,Others,46,3,18,
21633,rejected,29,2,3,1,1,3,Second Lower,Business Administration,Bachelor,Full Time,Others,33,10,78,
21634,invited,22,2,3,0,2,2,Second Upper,Economics,Bachelor,Full Time,Kings College London,34,3,7,
21635,invited,22,4,2,6,1,2,First,Others,Bachelor,Full Time,The University of Western Ontario,43,3,15,
21638,invited,25,1,3,0,1,1,First,Economics,Bachelor,Full Time,Singapore Management University,45,4,15,
21644,invited,23,4,3,3,1,2,Second Upper,Human Resources Management,Bachelor,Full Time,City University of Hong Kong,48,3,20,
21647,invited,24,2,3,0,1,2,Second Upper,Economics,Master,Full Time,National University of Singapore (NUS),19,2,4,
21649,rejected,23,1,3,1,0,2,First,Information Management,Bachelor,Full Time,Others,45,2,9,
21654,invited,21,2,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,45,4,12,
21670,rejected,29,3,2,3,1,2,First,Economics,Bachelor,Full Time,National Tsing Hua University,45,5,51,
21673,invited,22,1,3,2,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,3,6,
21674,rejected,27,1,2,2,1,2,Second Upper,Computer Science,Bachelor,Full Time,Others,46,4,38,
21675,invited,23,2,3,2,1,2,First,English,Bachelor,Full Time,Others,45,4,13,
21679,invited,23,3,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,53,5,20,
21681,invited,23,2,3,0,1,2,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,45,3,17,
21684,rejected,24,3,3,4,0,1,First,Others,Bachelor,Full Time,The Chinese University of Hong Kong,33,3,15,
21687,invited,22,2,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,3,47,
21695,invited,22,3,3,0,1,1,First,Marketing,Master,Full Time,Others,58,5,14,
21702,rejected,22,3,3,0,1,1,First,Others,Bachelor,Full Time,University of Indonesia,48,1,1,
21703,invited,25,2,3,0,1,2,Second Upper,Management,Master,Full Time,National University of Singapore (NUS),14,3,7,
21704,rejected,22,0,3,0,1,1,Second Lower,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,52,1,3,
21706,rejected,23,2,3,1,0,2,First,English,Master,Full Time,Kings College London,17,2,5,
21707,invited,22,2,3,2,1,1,Second Upper,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,34,3,7,
21709,pending,22,1,2,0,1,1,Pass,Economics,Bachelor,Full Time,The University of Western Australia,29,2,11,
21716,invited,23,6,3,2,1,4,First,Management,Master,Full Time,Imperial College London,12,5,13,
21717,invited,21,3,3,6,1,1,First,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,3,9,
21721,invited,22,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Manchester,34,2,4,
21722,invited,22,7,4,1,1,1,Second Upper,Bioengineering,Bachelor,Full Time,The University of Hong Kong,44,5,24,
21723,invited,23,2,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,4,8,
21730,invited,22,2,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,57,4,33,
21736,invited,21,2,3,0,1,1,First,Political Science,Bachelor,Full Time,The University of Hong Kong,45,3,10,
21738,invited,22,1,3,1,1,1,First,Others,Bachelor,Full Time,The University of Hong Kong,45,4,13,
21740,rejected,25,0,3,0,0,1,Pass,Business Information Systems,Bachelor,Full Time,Macquarie University,76,0,0,
21744,invited,25,2,3,1,1,2,Second Upper,Business Information Systems,Master,Full Time,UCL (University College London),9,11,47,
21748,rejected,28,1,2,1,0,2,First,Physics,Bachelor,Full Time,University of Science and Technology of China,46,1,4,
21751,invited,22,1,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,The University of Hong Kong,56,4,22,
21752,invited,21,2,3,1,1,1,Second Upper,Marketing,Bachelor,Full Time,City University of Hong Kong,45,3,8,
21759,rejected,23,2,3,0,1,2,First,Finance,Master,Full Time,Boston College,12,3,9,
21762,invited,25,1,3,0,0,2,Pass,Civil Engineering,Master,Full Time,The Hong Kong Polytechnic University,14,2,4,
21763,rejected,22,1,4,1,1,1,Second Upper,Finance,Bachelor,Full Time,The Chinese University of Hong Kong,57,4,12,
21766,invited,23,2,3,0,1,1,Second Upper,Business Information Systems,Bachelor,Full Time,The Hong Kong University of Science and Technology,32,2,5,
21770,invited,23,2,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong Polytechnic University,48,3,8,
21776,invited,24,1,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,3,22,
21777,invited,21,6,3,0,2,1,Second Upper,Others,Bachelor,Full Time,Imperial College London,32,4,10,
21779,invited,21,1,3,0,1,1,First,Others,Bachelor,Full Time,The University of Manchester,46,4,26,
21786,rejected,21,2,3,3,1,1,First,Finance,Bachelor,Full Time,The Chinese University of Hong Kong,46,4,26,
21793,rejected,23,3,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,University of Chicago,44,2,2,
21798,invited,23,4,3,2,1,2,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,3,8,
21800,invited,21,2,3,1,1,2,First,Finance,Master,Full Time,University of Cambridge,9,4,10,
21801,invited,22,1,3,0,1,1,First,Economics,Bachelor,Full Time,University of California  San Diego (UCSD),21,3,73,
21805,invited,23,3,3,1,0,2,Second Upper,English,Master,Full Time,The Hong Kong Polytechnic University,9,1,9,
21808,rejected,21,3,3,1,1,1,Second Upper,International Business,Bachelor,Full Time,The Chinese University of Hong Kong,46,5,11,
21827,invited,25,4,3,1,2,2,Second Upper,Sociology,Bachelor,Full Time,The University of Hong Kong,21,2,29,
21829,invited,24,3,3,0,2,3,Second Upper,Others,Bachelor,Full Time,Others,34,4,30,
21832,rejected,23,0,2,0,1,1,Pass,Finance,Bachelor,Full Time,Others,35,0,0,
21842,invited,24,5,4,0,1,1,Second Upper,Statistics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,5,39,
21847,invited,22,3,3,2,1,2,First,Statistics,Bachelor,Full Time,The University of Warwick,34,3,4,
21849,invited,20,2,3,1,1,1,Second Upper,Economics,Bachelor,Full Time,University of Bristol,33,2,1,
21852,invited,24,2,2,0,1,1,First,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),46,3,11,
21855,rejected,22,0,4,1,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,46,3,7,
21856,invited,21,2,3,1,0,1,Second Upper,Others,Bachelor,Full Time,The Australian National University,34,3,20,
21858,invited,25,0,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Nottingham,45,1,3,
21868,invited,22,0,2,1,1,1,Second Upper,Others,Bachelor,Full Time,The University of Edinburgh,45,2,7,
21869,rejected,30,0,2,0,1,2,First,Business Administration,Master,Full Time,Others,21,1,46,
21870,invited,24,3,3,1,1,1,Second Upper,Computer Science,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,4,13,
21880,pending,21,1,2,1,1,1,Second Upper,Accounting,Bachelor,Full Time,Others,28,0,0,
21884,invited,23,0,3,0,1,2,Pass,Mathematics,Master,Full Time,Cardiff University,16,1,2,
21890,invited,21,4,4,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong Polytechnic University,47,2,5,
21893,invited,23,2,2,0,1,2,First,Finance,Master,Full Time,London School of Economics and Political Science (LSE),12,4,17,
21895,invited,21,2,3,6,1,1,First,Others,Bachelor,Full Time,The University of Hong Kong,44,4,8,
21898,invited,21,2,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,UCL (University College London),33,3,8,
21901,invited,24,0,2,0,1,1,Second Upper,Laws,Bachelor,Full Time,University of Cambridge,33,0,0,
21902,rejected,27,0,4,0,1,2,First,Human Resources Management,Master,Full Time,Others,12,2,28,
21903,invited,20,2,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,Newcastle University,21,4,9,
21905,invited,22,1,2,0,2,1,Second Upper,Economics,Bachelor,Full Time,University of St Andrews,45,2,6,
21907,rejected,21,3,3,1,1,1,Second Lower,Political Science,Bachelor,Full Time,Duke University,45,3,1,
21908,invited,21,3,3,1,1,1,First,Others,Master,Full Time,University of Cambridge,44,4,12,
21922,invited,21,1,3,0,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,42,2,10,
21923,invited,22,0,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,46,3,8,
21924,rejected,21,1,3,1,1,1,Second Lower,Others,Bachelor,Full Time,The Chinese University of Hong Kong,47,3,8,
21929,rejected,23,3,4,3,1,1,Second Upper,Business Administration,Bachelor,Full Time,Others,44,3,12,
21932,invited,20,1,4,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Warwick,46,1,6,
21936,invited,21,0,3,0,1,2,Second Upper,Finance,Bachelor,Full Time,City University of Hong Kong,37,4,38,
21941,invited,24,1,3,0,1,2,First,Accounting,Bachelor,Full Time,Others,9,2,14,
21944,rejected,23,0,3,0,0,1,Second Lower,Economics,Bachelor,Full Time,Others,51,2,71,
21945,rejected,24,0,3,0,0,1,Pass,International Business,Master,Full Time,University of Groningen,10,0,0,
21946,rejected,28,1,3,0,0,2,Second Lower,International Business,Bachelor,Full Time,Others,37,0,0,
21948,rejected,22,3,3,2,1,1,Second Upper,Laws,Bachelor,Full Time,University of Surrey,32,3,6,
21966,invited,22,2,3,0,2,1,Second Upper,Economics,Bachelor,Full Time,The University of Warwick,33,0,0,
21973,invited,25,2,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Oxford Brookes University,33,0,0,
21983,rejected,27,4,3,2,2,2,Second Upper,Statistics,Bachelor,Full Time,The University of Warwick,34,3,19,
21986,invited,22,2,3,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,City University of Hong Kong,46,4,8,
21987,rejected,22,1,3,4,1,1,First,International Business,Bachelor,Full Time,The Chinese University of Hong Kong,47,3,11,
21995,invited,25,1,2,0,1,1,Second Upper,Finance,Bachelor,Full Time,City University of Hong Kong,39,3,25,
21998,rejected,27,0,3,0,1,2,Second Upper,Management,Master,Full Time,The University of Nottingham,12,3,16,
22008,rejected,22,1,3,0,1,1,Third,Accounting,Bachelor,Full Time,The Chinese University of Hong Kong,45,2,8,
22010,invited,22,3,3,3,1,2,Second Upper,Business Administration,Bachelor,Full Time,City University of Hong Kong,47,3,10,
22012,invited,21,4,3,2,1,2,First,Others,Bachelor,Full Time,University of California  Davis,45,6,19,
22022,invited,22,2,3,0,0,2,Second Upper,Others,Master,Full Time,UCL (University College London),12,2,5,
22026,rejected,24,0,2,1,1,2,Second Lower,Marketing,Master,Full Time,University of Bath,12,2,6,
22048,rejected,23,0,3,0,0,1,Third,Sociology,Bachelor,Full Time,University of Surrey,34,0,0,
22049,rejected,22,4,2,2,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,3,15,
22052,rejected,25,1,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Others,45,2,38,
22053,invited,23,3,2,3,0,4,First,International Business,Bachelor,Full Time,Others,45,6,18,
22064,rejected,26,2,5,2,1,3,Second Upper,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),34,7,24,
22073,invited,22,1,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong University of Science and Technology,46,1,3,
22083,invited,23,1,2,1,1,2,First,Accounting,Bachelor,Full Time,Others,45,4,11,
22085,rejected,23,1,4,0,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,The Hong Kong Polytechnic University,47,1,14,
22087,invited,23,0,2,1,0,1,Second Upper,Economics,Bachelor,Full Time,University of Illinois at Urbana-Champaign,21,5,19,
22090,rejected,22,1,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,The University of Warwick,34,3,2,
22092,invited,22,2,3,2,1,3,Second Upper,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,2,6,
22097,rejected,23,2,3,0,3,2,Second Lower,Business Operations Management,Master,Full Time,The Hong Kong University of Science and Technology,10,4,12,
22099,pending,23,0,2,0,0,1,Pass,Finance,Bachelor,Full Time,The University of Melbourne,57,0,0,
22100,invited,21,3,3,1,1,1,Second Upper,Computer Science,Bachelor,Full Time,The University of Hong Kong,21,2,7,
22107,rejected,21,3,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The Chinese University of Hong Kong,44,2,5,
22111,invited,24,2,3,0,2,1,Second Upper,Economics,Master,Full Time,The University of Edinburgh,58,5,9,
